25.18011 5.60E-07 1.24E-07
25.36512 5.65E-07 1.24E-07
25.55148 5.69E-07 1.25E-07
25.73922 5.73E-07 1.26E-07
25.92834 5.78E-07 1.27E-07
26.11884 5.82E-07 1.27E-07
26.31075 5.87E-07 1.28E-07
26.50407 5.91E-07 1.29E-07
26.6988 5.96E-07 1.29E-07
26.89497 6.00E-07 1.30E-07
27.09258 6.05E-07 1.31E-07
27.29164 6.09E-07 1.32E-07
27.49216 6.14E-07 1.32E-07
27.69415 6.19E-07 1.33E-07
27.89763 6.23E-07 1.34E-07
28.10261 6.28E-07 1.35E-07
28.30909 6.33E-07 1.35E-07
28.51709 6.37E-07 1.36E-07
28.72662 6.42E-07 1.37E-07
28.93768 6.47E-07 1.38E-07
29.1503 6.52E-07 1.38E-07
29.36448 6.57E-07 1.39E-07
29.58023 6.61E-07 1.40E-07
29.79757 6.66E-07 1.41E-07
30.0165 6.71E-07 1.41E-07
30.23705 6.76E-07 1.42E-07
30.45921 6.81E-07 1.43E-07
30.68301 6.86E-07 1.44E-07
30.90845 6.91E-07 1.44E-07
31.13554 6.96E-07 1.45E-07
31.36431 7.01E-07 1.46E-07
31.59475 7.06E-07 1.47E-07
31.82689 7.12E-07 1.47E-07
32.06074 7.17E-07 1.48E-07
32.2963 7.22E-07 1.49E-07
32.5336 7.27E-07 1.50E-07
32.77263 7.32E-07 1.51E-07
33.01343 7.38E-07 1.51E-07
33.25599 7.43E-07 1.52E-07
33.50033 7.48E-07 1.53E-07
33.74648 7.54E-07 1.54E-07
33.99442 7.59E-07 1.54E-07
34.24419 7.64E-07 1.55E-07
34.4958 7.70E-07 1.56E-07
34.74926 7.75E-07 1.57E-07
35.00457 7.81E-07 1.58E-07
35.26176 7.86E-07 1.58E-07
35.52085 7.92E-07 1.59E-07
35.78183 7.98E-07 1.60E-07
36.04474 8.03E-07 1.61E-07
36.30957 8.09E-07 1.62E-07
36.57635 8.14E-07 1.62E-07
36.84509 8.20E-07 1.63E-07
37.11581 8.26E-07 1.64E-07
37.38851 8.32E-07 1.65E-07
37.66322 8.37E-07 1.66E-07
37.93995 8.43E-07 1.66E-07
38.21871 8.49E-07 1.67E-07
38.49952 8.55E-07 1.68E-07
38.78239 8.61E-07 1.69E-07
39.06734 8.67E-07 1.70E-07
39.35438 8.73E-07 1.70E-07
39.64353 8.79E-07 1.71E-07
39.93481 8.85E-07 1.72E-07
40.22823 8.91E-07 1.73E-07
40.5238 8.97E-07 1.74E-07
40.82155 9.03E-07 1.74E-07
41.12148 9.09E-07 1.75E-07
41.42361 9.15E-07 1.76E-07
41.72797 9.21E-07 1.77E-07
42.03456 9.27E-07 1.78E-07
42.34341 9.33E-07 1.78E-07
42.65452 9.40E-07 1.79E-07
42.96792 9.46E-07 1.80E-07
43.28362 9.52E-07 1.81E-07
43.60165 9.59E-07 1.82E-07
43.92201 9.65E-07 1.82E-07
44.24472 9.71E-07 1.83E-07
44.5698 9.78E-07 1.84E-07
44.89727 9.84E-07 1.85E-07
45.22715 9.91E-07 1.86E-07
45.55945 9.97E-07 1.86E-07
45.8942 1.00E-06 1.87E-07
46.2314 1.01E-06 1.88E-07
46.57108 1.02E-06 1.89E-07
46.91326 1.02E-06 1.90E-07
47.25795 1.03E-06 1.90E-07
47.60517 1.04E-06 1.91E-07
47.95495 1.04E-06 1.92E-07
48.30729 1.05E-06 1.93E-07
48.66222 1.06E-06 1.94E-07
49.01976 1.06E-06 1.94E-07
49.37993 1.07E-06 1.95E-07
49.74275 1.08E-06 1.96E-07
50.10823 1.08E-06 1.97E-07
50.47639 1.09E-06 1.98E-07
50.84726 1.10E-06 1.99E-07
51.22086 1.11E-06 1.99E-07
51.5972 1.11E-06 2.00E-07
51.9763 1.12E-06 2.01E-07
52.35819 1.13E-06 2.02E-07
52.74289 1.13E-06 2.03E-07
53.13041 1.14E-06 2.03E-07
53.52078 1.15E-06 2.04E-07
53.91402 1.15E-06 2.05E-07
54.31015 1.16E-06 2.06E-07
54.70919 1.17E-06 2.07E-07
55.11116 1.18E-06 2.07E-07
55.51608 1.18E-06 2.08E-07
55.92398 1.19E-06 2.09E-07
56.33488 1.20E-06 2.10E-07
56.74879 1.21E-06 2.11E-07
57.16575 1.21E-06 2.11E-07
57.58577 1.22E-06 2.12E-07
58.00887 1.23E-06 2.13E-07
58.43509 1.24E-06 2.14E-07
58.86444 1.24E-06 2.15E-07
59.29694 1.25E-06 2.15E-07
59.73261 1.26E-06 2.16E-07
60.17149 1.27E-06 2.17E-07
60.6136 1.27E-06 2.18E-07
61.05895 1.28E-06 2.18E-07
61.50757 1.29E-06 2.19E-07
61.9595 1.30E-06 2.20E-07
62.41474 1.30E-06 2.21E-07
62.87332 1.31E-06 2.22E-07
63.33528 1.32E-06 2.22E-07
63.80063 1.33E-06 2.23E-07
64.2694 1.34E-06 2.24E-07
64.74161 1.34E-06 2.25E-07
65.21729 1.35E-06 2.25E-07
65.69647 1.36E-06 2.26E-07
66.17917 1.37E-06 2.27E-07
66.66541 1.37E-06 2.28E-07
67.15523 1.38E-06 2.29E-07
67.64865 1.39E-06 2.29E-07
68.14569 1.40E-06 2.30E-07
68.64638 1.41E-06 2.31E-07
69.15076 1.41E-06 2.32E-07
69.65883 1.42E-06 2.32E-07
70.17065 1.43E-06 2.33E-07
70.68622 1.44E-06 2.34E-07
71.20558 1.45E-06 2.35E-07
71.72875 1.46E-06 2.35E-07
72.25577 1.46E-06 2.36E-07
72.78667 1.47E-06 2.37E-07
73.32146 1.48E-06 2.38E-07
73.86018 1.49E-06 2.38E-07
74.40286 1.50E-06 2.39E-07
74.94953 1.51E-06 2.40E-07
75.50021 1.51E-06 2.41E-07
76.05494 1.52E-06 2.41E-07
76.61375 1.53E-06 2.42E-07
77.17666 1.54E-06 2.43E-07
77.74371 1.55E-06 2.44E-07
78.31492 1.56E-06 2.44E-07
78.89034 1.57E-06 2.45E-07
79.46997 1.57E-06 2.46E-07
80.05387 1.58E-06 2.46E-07
